Unnamed: 0,customer_id,date_registered,gender,birthdate,current_location,employer,job,age,salary,credit_card_provider
6627,fb885fc6f5,6/19/2020,F,7/10/1947,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
6628,f18f82629f,9/6/2020,M,7/24/2009,General Region,Industry Category,Other,55-64,50K-75K,Maestro
6629,4cd2fe545d,11/25/2019,F,1/30/2009,General Region,Industry Category,Other,35-44,75K-100K,JCB 15 digit
6630,0ef3787ca5,5/28/2020,M,4/14/1986,General Region,Industry Category,Other,55-64,100K-150K,Diners Club / Carte Blanche
6631,bcbe1a27a4,10/19/2019,M,8/11/1989,General Region,Industry Category,Science & Research,18-24,150K+,VISA 16 digit
6632,ef35a793bc,3/17/2020,F,5/7/1941,General Region,Industry Category,Other,45-54,50K-75K,JCB 15 digit
6633,7fa6fb7036,4/27/2020,M,11/22/2000,General Region,Industry Category,Other,55-64,100K-150K,VISA 16 digit
6634,ebd233e524,2/23/2021,F,1/13/1962,General Region,Industry Category,Other,55-64,150K+,American Express
6635,454e50d6de,5/17/2020,F,9/5/1967,General Region,Industry Category,Other,35-44,<30K,JCB 15 digit
6636,f78afb8209,7/23/2020,F,5/6/1987,General Region,Industry Category,Management,25-34,100K-150K,Maestro
6637,bbe2a6d368,11/8/2021,M,4/16/1994,General Region,Industry Category,Other,18-24,50K-75K,VISA 13 digit
6638,660e37fc0a,2/2/2021,M,1/7/1943,General Region,Industry Category,Other,25-34,30K-50K,Diners Club / Carte Blanche
6639,9195276020,11/16/2019,M,12/9/1942,General Region,Industry Category,Other,55-64,50K-75K,JCB 16 digit
6640,25e987eb37,1/7/2020,F,6/29/1908,General Region,Industry Category,Other,25-34,50K-75K,Diners Club / Carte Blanche
6641,47faf60e1b,6/6/2022,F,7/12/1983,General Region,Industry Category,Science & Research,55-64,75K-100K,JCB 15 digit
6642,ef576b02e0,6/27/2021,F,10/31/1953,General Region,Industry Category,Other,45-54,<30K,VISA 16 digit
6643,d9407549b4,10/26/2021,F,7/9/1989,General Region,Industry Category,Other,45-54,100K-150K,JCB 16 digit
6644,6ebede062f,12/5/2019,M,4/18/1919,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
6645,c7a670852c,9/16/2019,M,9/3/1962,General Region,Industry Category,Engineering,25-34,50K-75K,Discover
6646,6079c9fdfa,8/28/2019,F,10/7/2015,General Region,Industry Category,Engineering,45-54,<30K,Maestro
6647,f1e9d94c10,2/12/2021,M,7/4/1925,General Region,Industry Category,Engineering,35-44,150K+,American Express
6648,8c3cd1ce95,3/19/2020,M,2/21/1962,General Region,Industry Category,Other,25-34,150K+,VISA 19 digit
6649,232b4990e0,1/19/2021,M,1/30/1983,General Region,Industry Category,Other,45-54,150K+,VISA 19 digit
6650,b9db87ed2d,4/1/2021,F,11/21/1994,General Region,Industry Category,Other,55-64,100K-150K,Discover
6651,8d2a78237b,6/27/2021,F,2/9/1936,General Region,Industry Category,Engineering,35-44,50K-75K,VISA 16 digit
6652,0f2758c751,5/25/2022,M,4/22/2017,General Region,Industry Category,Other,55-64,50K-75K,Diners Club / Carte Blanche
6653,e1cc56f86d,10/28/2019,F,4/8/1971,General Region,Industry Category,Engineering,25-34,75K-100K,Maestro
6654,5d67f5ee2d,8/1/2021,M,9/6/1940,General Region,Industry Category,Other,25-34,<30K,JCB 15 digit
6655,2fa552eea6,10/23/2020,F,7/29/1970,General Region,Industry Category,Other,18-24,50K-75K,Maestro
6656,daceda295b,9/26/2021,F,9/3/2012,General Region,Industry Category,Other,18-24,30K-50K,VISA 19 digit
6657,5c4363a82d,2/5/2022,M,10/31/1990,General Region,Industry Category,Other,35-44,150K+,VISA 13 digit
6658,0947f6d552,12/30/2020,F,9/2/1928,General Region,Industry Category,Management,35-44,100K-150K,Diners Club / Carte Blanche
6659,54fdae775f,12/24/2020,M,2/6/1967,General Region,Industry Category,Management,35-44,150K+,American Express
6660,8ae7c7ef95,12/19/2020,F,12/2/1931,General Region,Industry Category,Engineering,45-54,100K-150K,Mastercard
6661,5dbd354db2,12/27/2020,F,12/21/1950,General Region,Industry Category,Healthcare & Counseling,35-44,150K+,VISA 19 digit
6662,35c9356a01,8/18/2021,F,2/13/1926,General Region,Industry Category,Other,35-44,150K+,American Express
6663,760ab4c855,8/27/2019,F,11/28/1953,General Region,Industry Category,Other,45-54,100K-150K,Discover
6664,f11f3dae38,5/18/2022,F,5/24/1940,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
6665,297fc3cb5b,12/31/2021,M,11/29/1923,General Region,Industry Category,Other,55-64,150K+,VISA 19 digit
6666,524adf4ab0,1/26/2021,M,1/21/1917,General Region,Industry Category,Science & Research,45-54,30K-50K,Diners Club / Carte Blanche
6667,5f9e8d2362,6/5/2020,M,12/20/1999,General Region,Industry Category,Management,35-44,100K-150K,VISA 19 digit
6668,71848959fd,7/25/2020,F,7/30/1935,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
6669,68cd53469f,4/12/2020,M,2/2/2021,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
6670,2239707b53,1/12/2020,M,10/20/2005,General Region,Industry Category,Other,45-54,150K+,American Express
6671,56e3d61d0f,8/19/2019,M,12/6/1965,General Region,Industry Category,Other,25-34,150K+,Maestro
6672,805a0fe637,2/9/2022,M,3/19/1935,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
6673,b281dc44ec,6/24/2019,F,3/4/1989,General Region,Industry Category,Management,55-64,100K-150K,VISA 16 digit
6674,35d9f94e76,3/10/2021,M,11/27/1980,General Region,Industry Category,Other,45-54,150K+,Diners Club / Carte Blanche
6675,3da85549df,11/17/2019,M,5/29/1946,General Region,Industry Category,Other,18-24,75K-100K,VISA 13 digit
6676,886266afc9,2/2/2022,M,3/6/1985,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
6677,473f1e019e,1/5/2022,F,12/7/1969,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
6678,51e5644139,2/26/2020,F,3/21/1932,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
6679,fdd4926fcd,2/21/2021,F,3/15/1938,General Region,Industry Category,Other,65+,75K-100K,American Express
6680,280e5864e9,7/5/2021,M,2/17/2013,General Region,Industry Category,Management,25-34,150K+,Discover
6681,57eaec374c,9/25/2019,M,5/7/1932,General Region,Industry Category,Management,25-34,150K+,VISA 16 digit
6682,2d8f36d7d2,12/19/2020,M,12/27/1972,General Region,Industry Category,Other,55-64,75K-100K,American Express
6683,25243e60f9,7/13/2019,F,1/27/1913,General Region,Industry Category,Other,55-64,150K+,American Express
6684,a09105e979,12/4/2019,M,2/22/1924,General Region,Industry Category,Other,55-64,150K+,VISA 16 digit
6685,19753cefa7,7/5/2021,M,5/7/1959,General Region,Industry Category,Other,25-34,150K+,American Express
6686,1d37ff810e,3/14/2021,F,11/22/1984,General Region,Industry Category,Management,18-24,150K+,Diners Club / Carte Blanche
6687,e921cb9f3e,4/14/2020,M,7/7/1984,General Region,Industry Category,Other,55-64,<30K,JCB 15 digit
6688,3831b4c0e6,11/17/2020,F,2/6/1983,General Region,Industry Category,Engineering,45-54,100K-150K,JCB 16 digit
6689,04dff9a206,3/25/2021,M,6/27/1963,General Region,Industry Category,Other,55-64,50K-75K,JCB 15 digit
6690,fe2c7e6c8e,11/19/2020,F,6/13/2011,General Region,Industry Category,Other,55-64,150K+,VISA 19 digit
6691,97d27c5221,8/9/2019,M,10/12/2020,General Region,Industry Category,Other,25-34,50K-75K,JCB 16 digit
6692,5deb3a75bd,10/28/2019,F,10/10/1945,General Region,Industry Category,Other,18-24,50K-75K,JCB 16 digit
6693,ab309c7a11,11/27/2019,F,8/9/1951,General Region,Industry Category,Other,35-44,150K+,Diners Club / Carte Blanche
6694,9ab76b2451,1/15/2022,M,1/2/1963,General Region,Industry Category,Other,45-54,150K+,American Express
6695,6e72abc61a,1/30/2021,M,7/11/2013,General Region,Industry Category,Other,55-64,150K+,VISA 16 digit
6696,d9c1791900,3/27/2021,F,2/5/1992,General Region,Industry Category,Other,55-64,150K+,Discover
6697,05b960d0d0,7/4/2021,M,9/1/1997,General Region,Industry Category,Other,55-64,100K-150K,JCB 15 digit
6698,a22bae5df2,8/30/2021,M,6/18/1930,General Region,Industry Category,Management,45-54,100K-150K,Maestro
6699,7.50E+09,6/9/2020,F,1/20/1909,General Region,Industry Category,Other,65+,150K+,JCB 16 digit
6700,ccd0c6b21f,11/10/2019,M,5/12/2020,General Region,Industry Category,Other,25-34,150K+,American Express
6701,21b4de4b8f,12/1/2020,F,12/17/1941,General Region,Industry Category,Management,55-64,150K+,Mastercard
6702,67d3baf60c,6/25/2020,F,10/29/1982,General Region,Industry Category,Science & Research,35-44,150K+,VISA 13 digit
6703,3289af3a61,3/11/2020,F,1/8/1971,General Region,Industry Category,Management,35-44,150K+,VISA 16 digit
6704,6a59ba1b44,5/10/2022,M,8/3/1990,General Region,Industry Category,Management,35-44,150K+,Diners Club / Carte Blanche
6705,472df03134,2/2/2021,M,8/4/1982,General Region,Industry Category,Other,18-24,150K+,Mastercard
6706,38812c71f2,5/1/2022,M,5/21/1957,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
6707,60d1428afe,6/20/2020,M,8/28/1984,General Region,Industry Category,Other,55-64,100K-150K,Maestro
6708,ee269cd4b2,1/16/2020,M,9/9/1923,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
6709,08537bbb96,7/8/2019,F,10/13/1994,General Region,Industry Category,Other,18-24,75K-100K,JCB 16 digit
6710,40b59effcc,12/4/2020,M,8/5/1968,General Region,Industry Category,Science & Research,45-54,100K-150K,JCB 16 digit
6711,43162631ab,3/11/2020,M,1/15/1974,General Region,Industry Category,Other,45-54,100K-150K,VISA 16 digit
6712,e0e9be5b2f,1/7/2021,M,10/7/1969,General Region,Industry Category,Other,35-44,<30K,American Express
6713,5f7fd82130,6/25/2019,M,5/3/2021,General Region,Industry Category,Science & Research,35-44,150K+,VISA 16 digit
6714,128c0b1852,4/2/2020,M,4/19/1935,General Region,Industry Category,Healthcare & Counseling,45-54,100K-150K,VISA 16 digit
6715,a02d355af0,11/19/2020,M,8/8/1975,General Region,Industry Category,Other,55-64,30K-50K,JCB 16 digit
6716,4bd51190ba,2/23/2021,M,2/21/2006,General Region,Industry Category,Other,45-54,50K-75K,VISA 16 digit
6717,f6129875b8,3/23/2020,M,11/3/1921,General Region,Industry Category,Other,25-34,75K-100K,JCB 16 digit
6718,254a7aa0e5,3/19/2020,M,3/13/1925,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
6719,960fb7b277,8/7/2019,F,8/18/1981,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
6720,b5028bef5e,1/10/2020,F,1/23/2020,General Region,Industry Category,Other,18-24,50K-75K,Diners Club / Carte Blanche
6721,fd3bd7cd6e,10/2/2021,M,10/3/1974,General Region,Industry Category,Other,18-24,100K-150K,JCB 15 digit
6722,8a57d7b4a7,12/17/2021,F,12/2/1997,General Region,Industry Category,Management,35-44,50K-75K,JCB 15 digit
6723,3c49cda913,2/8/2022,F,6/28/1933,General Region,Industry Category,Other,25-34,150K+,Mastercard
6724,6343746948,9/9/2019,M,11/29/1968,General Region,Industry Category,Other,45-54,150K+,VISA 19 digit
6725,07f127c7b2,10/1/2019,M,8/17/1944,General Region,Industry Category,Other,45-54,100K-150K,Diners Club / Carte Blanche
6726,fdad8bca44,1/27/2021,M,3/17/1919,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
6727,ee2d72f56f,9/29/2019,F,3/4/1981,General Region,Industry Category,Management,45-54,100K-150K,VISA 16 digit
6728,a903ea4cb4,2/7/2022,F,11/15/1982,General Region,Industry Category,Engineering,45-54,150K+,American Express
6729,2fe32cfa8c,1/13/2020,F,3/1/2010,General Region,Industry Category,Other,55-64,50K-75K,American Express
6730,8053c8476f,12/25/2019,F,11/13/1978,General Region,Industry Category,Management,65+,150K+,JCB 16 digit
6731,87507e22b4,4/18/2021,F,2/4/1941,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
6732,e984e0ef90,1/22/2021,M,5/22/1976,General Region,Industry Category,Other,25-34,75K-100K,VISA 16 digit
6733,bcefd86fd8,2/26/2020,F,4/3/1927,General Region,Industry Category,Other,35-44,150K+,Discover
6734,fa55fdddd6,8/25/2019,F,6/12/1960,General Region,Industry Category,Management,25-34,30K-50K,JCB 16 digit
6735,561a82f065,9/2/2019,F,7/5/1911,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
6736,4d0b32c2dc,1/18/2020,M,7/12/1925,General Region,Industry Category,Other,18-24,100K-150K,VISA 13 digit
6737,6defb11410,2/21/2021,F,11/29/1972,General Region,Industry Category,Engineering,18-24,50K-75K,Mastercard
6738,c85426a824,4/14/2020,M,5/16/1948,General Region,Industry Category,Other,18-24,100K-150K,Mastercard
6739,2cb70aa452,9/16/2020,M,5/14/1913,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
6740,46def194b9,6/2/2021,F,4/23/1961,General Region,Industry Category,Engineering,45-54,150K+,Maestro
6741,6585fa4b82,12/15/2019,F,7/3/1928,General Region,Industry Category,Other,25-34,150K+,Maestro
6742,185550cf2d,6/18/2022,M,7/23/1912,General Region,Industry Category,Other,35-44,150K+,VISA 19 digit
6743,3032c17b7e,8/3/2020,F,4/20/1994,General Region,Industry Category,Other,25-34,150K+,VISA 19 digit
6744,a8e3baf0ce,8/31/2019,F,7/2/1974,General Region,Industry Category,Other,25-34,100K-150K,American Express
6745,ceae203b88,11/20/2019,M,6/27/1921,General Region,Industry Category,Other,45-54,150K+,Diners Club / Carte Blanche
6746,f7b80069be,12/20/2020,F,12/10/2010,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
6747,51d6995af8,6/8/2022,M,3/8/1912,General Region,Industry Category,Other,55-64,100K-150K,Maestro
6748,803b127c4f,7/12/2019,M,5/29/1941,General Region,Industry Category,Other,45-54,150K+,VISA 19 digit
6749,4b2f1b2478,5/13/2020,F,6/4/1967,General Region,Industry Category,Other,25-34,100K-150K,Mastercard
6750,0aefb1e3ce,6/11/2021,F,9/22/1980,General Region,Industry Category,Other,45-54,150K+,Diners Club / Carte Blanche
6751,47628e423e,6/14/2022,F,11/12/1925,General Region,Industry Category,Other,25-34,100K-150K,JCB 16 digit
6752,d1a3af4046,6/19/2022,F,3/5/1923,General Region,Industry Category,Engineering,35-44,50K-75K,Diners Club / Carte Blanche
6753,c29a25de11,7/20/2020,M,10/12/1942,General Region,Industry Category,Management,25-34,150K+,Maestro
6754,23d84f64ba,4/21/2021,M,2/26/1936,General Region,Industry Category,Other,25-34,100K-150K,Diners Club / Carte Blanche
6755,a01834ad55,3/12/2022,F,3/12/2004,General Region,Industry Category,Science & Research,35-44,100K-150K,VISA 16 digit
6756,ef5bd8571e,9/19/2021,F,7/4/1959,General Region,Industry Category,Other,35-44,75K-100K,VISA 19 digit
6757,c4008ecdec,2/12/2020,M,7/11/1909,General Region,Industry Category,Other,25-34,100K-150K,JCB 16 digit
6758,fbc0540485,10/4/2021,F,6/21/1949,General Region,Industry Category,Other,18-24,75K-100K,VISA 13 digit
6759,3ad089ff38,5/15/2022,M,5/22/1917,General Region,Industry Category,Other,25-34,100K-150K,American Express
6760,85cf4425f0,8/3/2019,F,2/25/1986,General Region,Industry Category,Other,55-64,30K-50K,VISA 16 digit
6761,0e10b5b5b0,6/24/2019,M,7/4/1991,General Region,Industry Category,Other,25-34,50K-75K,VISA 19 digit
6762,2dad16c8a3,7/5/2021,M,11/23/2011,General Region,Industry Category,Other,55-64,150K+,Discover
6763,6805fcd457,6/21/2021,M,5/28/1988,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
6764,0099dff020,10/14/2021,M,1/5/1979,General Region,Industry Category,Management,55-64,150K+,VISA 19 digit
6765,ba8aa04a65,6/1/2022,F,6/21/1994,General Region,Industry Category,Technology,45-54,75K-100K,American Express
6766,5a1a1b6bff,3/22/2022,M,9/14/1907,General Region,Industry Category,Other,35-44,50K-75K,Maestro
6767,325362ba26,5/17/2020,M,3/10/1924,General Region,Industry Category,Management,55-64,150K+,VISA 19 digit
6768,a1db4e3772,7/19/2021,M,8/22/1939,General Region,Industry Category,Science & Research,45-54,100K-150K,JCB 16 digit
6769,4f77a194fb,4/10/2022,F,2/18/1969,General Region,Industry Category,Other,25-34,50K-75K,VISA 16 digit
6770,5601c5f995,9/23/2019,M,12/9/1943,General Region,Industry Category,Other,35-44,30K-50K,American Express
6771,b1ab35d540,1/11/2022,F,4/5/1984,General Region,Industry Category,Other,55-64,150K+,VISA 16 digit
6772,36b2d8cdcf,6/20/2021,F,10/5/1958,General Region,Industry Category,Other,18-24,100K-150K,VISA 13 digit
6773,710a5a1ccf,3/13/2020,M,1/29/2013,General Region,Industry Category,Other,35-44,30K-50K,JCB 16 digit
6774,aea25cded1,4/3/2021,M,4/12/1939,General Region,Industry Category,Management,55-64,100K-150K,VISA 16 digit
6775,cf14a8b008,8/31/2020,M,6/10/1962,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
6776,0e73d8312b,2/27/2021,F,4/21/1928,General Region,Industry Category,Engineering,35-44,30K-50K,VISA 19 digit
6777,de35f27187,3/26/2022,M,8/25/1949,General Region,Industry Category,Engineering,55-64,100K-150K,VISA 16 digit
6778,fca220c1a2,11/29/2021,M,10/31/1926,General Region,Industry Category,Other,25-34,75K-100K,VISA 19 digit
6779,902ef72b27,10/7/2020,M,9/23/1970,General Region,Industry Category,Other,65+,100K-150K,VISA 16 digit
6780,1e75c762b6,11/1/2021,M,11/8/1962,General Region,Industry Category,Engineering,55-64,50K-75K,JCB 15 digit
6781,b52067b9b9,3/2/2022,F,4/28/1942,General Region,Industry Category,Other,55-64,150K+,Mastercard
6782,aa5ea721e2,4/8/2021,M,6/27/1956,General Region,Industry Category,Other,18-24,<30K,Mastercard
6783,b2cbe03600,11/24/2020,F,12/13/1952,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
6784,7f99a98b85,3/25/2021,F,11/4/1941,General Region,Industry Category,Other,35-44,150K+,VISA 13 digit
6785,2f6fae5f7e,9/21/2020,F,9/7/1913,General Region,Industry Category,Other,35-44,100K-150K,VISA 19 digit
6786,4f1d86f4aa,11/8/2020,M,8/29/1987,General Region,Industry Category,Other,55-64,<30K,VISA 19 digit
6787,14e03a5db7,6/1/2021,M,10/11/1930,General Region,Industry Category,Other,45-54,150K+,Maestro
6788,02ef6acf44,1/24/2022,M,2/18/1908,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
6789,56edfa4cf2,6/21/2021,F,1/26/1961,General Region,Industry Category,Other,45-54,100K-150K,American Express
6790,c1deb352cd,4/1/2021,M,2/1/1974,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
6791,8f25dbf403,6/6/2022,M,9/13/2008,General Region,Industry Category,Management,45-54,150K+,Maestro
6792,afcee6e9d0,5/2/2022,M,1/22/1925,General Region,Industry Category,Other,45-54,150K+,VISA 13 digit
6793,16be2e3a6e,8/6/2019,M,10/30/2009,General Region,Industry Category,Management,18-24,50K-75K,JCB 15 digit
6794,3049ef49ef,4/3/2021,M,10/14/1936,General Region,Industry Category,Other,18-24,50K-75K,Discover
6795,d594bbf2b5,4/29/2021,M,8/29/1923,General Region,Industry Category,Engineering,18-24,150K+,Mastercard
6796,82bbd58202,1/20/2020,F,3/29/1987,General Region,Industry Category,Other,25-34,150K+,Discover
6797,a3167876ee,11/19/2020,M,7/7/1979,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
6798,e4704c5e8b,8/17/2020,F,9/9/1920,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
6799,823be104a3,10/26/2020,M,12/15/1938,General Region,Industry Category,Management,45-54,150K+,VISA 16 digit
6800,27eb4dfecc,6/16/2022,F,8/29/1961,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
6801,25ac125c1d,8/17/2021,M,12/30/1964,General Region,Industry Category,Other,35-44,150K+,American Express
